questionId,question,answerText,answer,location,timestamp
gmbgFbMybT8odQSgy,Airbnb is a ?,Menace,A,market street,2016-10-06 12:31:16.476000-07:00
gmbgFbMybT8odQSgy,Airbnb is a ?,Service,B,market street,2016-10-06 12:31:16.546000-07:00
gmbgFbMybT8odQSgy,Airbnb is a ?,Menace,A,market street,2016-10-06 12:31:22.486000-07:00
gmbgFbMybT8odQSgy,Airbnb is a ?,Menace,A,market street,2016-10-06 12:31:23.791000-07:00
gmbgFbMybT8odQSgy,Airbnb is a ?,Service,B,market street,2016-10-06 12:31:32.048000-07:00
gmbgFbMybT8odQSgy,Airbnb is a ?,Menace,A,market street,2016-10-06 12:32:17.841000-07:00
gmbgFbMybT8odQSgy,Airbnb is a ?,Service,B,market street,2016-10-06 12:32:18.220000-07:00
gmbgFbMybT8odQSgy,Airbnb is a ?,Menace,A,market street,2016-10-06 12:32:52.193000-07:00
gmbgFbMybT8odQSgy,Airbnb is a ?,Menace,A,market street,2016-10-06 12:32:52.643000-07:00
gmbgFbMybT8odQSgy,Airbnb is a ?,Service,B,market street,2016-10-06 12:33:04.877000-07:00
gmbgFbMybT8odQSgy,Airbnb is a ?,Menace,A,market street,2016-10-06 12:33:10.074000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:33:36.935000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:33:38.419000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:33:39.702000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:40:09.946000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:40:10.342000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:40:13.249000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:40:30.054000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:40:33.747000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:40:40.150000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:40:41.435000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:40:44.448000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:41:39.745000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:41:39.849000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:41:57.119000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:42:58.988000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:43:00.811000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:43:13.424000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:43:13.556000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:43:21.786000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:43:22.152000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:43:22.251000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:43:34.414000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:46:04.825000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:46:06.756000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:46:09-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:46:09.352000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:46:19.437000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:46:19.593000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:46:41.321000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:46:43.045000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:47:40.723000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:47:40.983000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:48:05.543000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:50:05.937000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:50:27.629000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:53:12.149000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:54:20.464000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:55:22.532000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:55:22.699000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:55:28.797000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:55:34.001000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:55:37.942000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:57:30.634000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:57:56.657000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:58:02.639000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:58:09.708000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:58:15.244000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:58:24.764000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:58:28.688000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:58:37.717000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:58:59.719000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:59:01.813000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:59:05.904000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:59:10.226000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:59:21.691000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:59:22.933000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 12:59:24.898000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 12:59:38.320000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 13:00:06.408000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 13:00:13.885000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 13:01:26.618000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,No,B,market street,2016-10-06 13:01:50.873000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 13:02:47.513000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 13:02:47.945000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 13:03:01.720000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 13:03:02.258000-07:00
7bpFZzN4SDWwtTTtv,Give money to homeless?,Yes,A,market street,2016-10-06 13:03:20.861000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:03:32.819000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:03:47.928000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:04:26.856000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:04:27.407000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:04:51.710000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:06:06.496000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:06:06.940000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:06:39.175000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:06:41.288000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:06:45.843000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:06:54.827000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:06:55.477000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:07:28.345000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:07:44.299000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:07:44.950000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:07:45.493000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:07:49.704000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:08:28.084000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:08:32.684000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:08:41.382000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:08:48.284000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:09:54.625000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:09:59.852000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:10:00.338000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:10:19.259000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:10:19.423000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:10:32.483000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:10:44.999000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:11:12.187000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:11:22.540000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:11:48.262000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:11:54.450000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:11:55.006000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:12:33.120000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:12:40.328000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:12:44.162000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:12:44.579000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:13:05.243000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:13:36.593000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:14:31.552000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:14:34.728000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:15:41.456000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:15:43.749000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:15:44.683000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:16:04.712000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:16:10.208000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:16:16.789000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:16:20.098000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:16:22.082000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:16:32.648000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:16:50.607000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:16:54.646000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:16:54.831000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:18:06.207000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:18:06.422000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:19:18.514000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:19:33.958000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:19:42.367000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:19:47.057000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:19:49.978000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:20:08.978000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:20:47.848000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:21:16.176000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:21:16.652000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:21:16.790000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:21:26.242000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:21:37.179000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:21:37.550000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:21:39.548000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:24:05.961000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Traitor,B,market street,2016-10-06 13:24:58.032000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:27:54.112000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:29:35.507000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:30:47.704000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:31:04.348000-07:00
7CwNGdoXD94vyibNv,Chelsea manning?,Hero,A,market street,2016-10-06 13:33:11.313000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:34:03.953000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:35:02.720000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:37:06.756000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:37:27.045000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:38:16.397000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:38:17.488000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:39:09.595000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:39:28.577000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:39:39.451000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:39:39.773000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:40:00.541000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:40:06.059000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:40:15.329000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:40:39.368000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:40:42.150000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:40:49.273000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:40:49.718000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:40:50.929000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:40:58.150000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:41:06.848000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:41:31.184000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:44:33.514000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:44:35.718000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:44:36.212000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:44:36.336000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:44:36.640000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:44:50.746000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:44:59.484000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:45:02.807000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:45:05.266000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:45:25.633000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:45:26.019000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:45:26.337000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:45:32.998000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:45:51.187000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:46:37.241000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:46:38.421000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:46:40.193000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:46:40.569000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:47:18.884000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:47:19.092000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:47:19.211000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:47:31.609000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:47:32.057000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:50:19.729000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:51:02.384000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:51:06.177000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:51:25.445000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:52:28.688000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:52:28.826000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:52:48.617000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:52:49.020000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:52:53.114000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:53:05.003000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:53:15.113000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:53:16.125000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:53:20.425000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:53:36.180000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:54:01.238000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:54:04.583000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:54:16.795000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:54:37.365000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:54:37.579000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:54:39.235000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:54:55.271000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:55:01.869000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:55:02.223000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:55:16.993000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:55:18.519000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:55:18.789000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:55:24.301000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:55:26.672000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:55:26.801000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:55:35.845000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:55:57.902000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:55:58.239000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 13:56:43.864000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:56:51.091000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:56:51.768000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 13:57:03.238000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 14:00:13.323000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 14:00:13.424000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Terrorist,B,market street,2016-10-06 14:00:14.765000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 14:00:17.388000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 14:00:19.660000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 14:02:13.925000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 14:02:17.779000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 14:02:18.301000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 14:02:22.483000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 14:02:24.905000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 14:02:27.522000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 14:02:27.643000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 14:02:38.081000-07:00
PP5CCom5XSbzXfYWw,Julian Assange?,Hero,A,market street,2016-10-06 14:02:43.159000-07:00
XkCS7aPMZZCpGZSFS,Snowden?,Forgive,A,market street,2016-10-06 13:17:17.385000-07:00
XkCS7aPMZZCpGZSFS,Snowden?,Applaud,B,market street,2016-10-06 13:17:18.410000-07:00
XkCS7aPMZZCpGZSFS,Snowden?,Forgive,A,market street,2016-10-06 13:17:25.670000-07:00
XkCS7aPMZZCpGZSFS,Snowden?,Applaud,B,market street,2016-10-06 14:08:32.116000-07:00
XkCS7aPMZZCpGZSFS,Snowden?,Applaud,B,market street,2016-10-06 14:08:32.683000-07:00
XkCS7aPMZZCpGZSFS,Snowden?,Forgive,A,market street,2016-10-06 14:08:46.654000-07:00
XkCS7aPMZZCpGZSFS,Snowden?,Forgive,A,market street,2016-10-06 14:09:01.854000-07:00
